"","ContractID","ConractSize","Currency","Expiration","Strike","Last","Chg","ChgPct","Bid","Ask","Vol","OI","LastTradeTime","IV","ITM"
"511","AAPL221216C00280000","REGULAR","USD",2022-12-16,280,0.07,0,0,0.01,0.06,50,62,2022-06-09 10:07:16,0.387701435546875,FALSE
"512","AAPL221216C00285000","REGULAR","USD",2022-12-16,285,0.04,0,0,0,0.1,2,327,2022-06-24 13:18:51,0.418951123046875,FALSE
"513","AAPL221216C00290000","REGULAR","USD",2022-12-16,290,0.01,0,0,0,0.1,4,707,2022-06-30 15:59:42,0.42774009765625,FALSE
"514","AAPL230120C00030000","REGULAR","USD",2023-01-20,30,108.6,1.8499985,1.7330196,107.1,110.85,136,502,2022-07-01 15:55:42,0.773439765625,TRUE
"515","AAPL230120C00035000","REGULAR","USD",2023-01-20,35,103.65,0,0,96,97.5,2,156,2022-05-19 11:14:25,1e-05,TRUE
"516","AAPL230120C00040000","REGULAR","USD",2023-01-20,40,94.4,0,0,96.75,101.1,26,372,2022-06-30 10:10:50,1.18213299560547,TRUE
"517","AAPL230120C00050000","REGULAR","USD",2023-01-20,50,90.35,0,0,87.2,91.35,2,3041,2022-06-29 11:48:10,0.6835969140625,TRUE
"518","AAPL230120C00055000","REGULAR","USD",2023-01-20,55,87.8,0,0,82.2,86.45,1,735,2022-06-27 13:37:01,0.638187211914062,TRUE
"519","AAPL230120C00060000","REGULAR","USD",2023-01-20,60,78.6,-2.7000046,-3.3210385,77.65,81.65,1,2864,2022-07-01 13:59:42,0.648929291992188,TRUE
"520","AAPL230120C00065000","REGULAR","USD",2023-01-20,65,73.15,2.380005,3.363014,73.3,76.85,1,1502,2022-07-01 12:22:20,0.652835502929688,TRUE
"521","AAPL230120C00070000","REGULAR","USD",2023-01-20,70,66.46,0,0,68,72.1,14,3836,2022-06-30 10:00:39,0.594242338867188,TRUE
"522","AAPL230120C00075000","REGULAR","USD",2023-01-20,75,66,0,0,63.4,67.35,1,3109,2022-06-29 13:40:54,0.575443698730469,TRUE
"523","AAPL230120C00080000","REGULAR","USD",2023-01-20,80,59.09,-0.6100006,-1.0217766,59,62.7,2,5493,2022-07-01 11:16:06,0.563725065917969,TRUE
"524","AAPL230120C00085000","REGULAR","USD",2023-01-20,85,56.6,0,0,54.45,57.35,1,10021,2022-06-29 10:38:28,0.516606396484375,TRUE
"525","AAPL230120C00090000","REGULAR","USD",2023-01-20,90,50.9,0,0,50.15,53.05,80,10863,2022-06-30 12:34:34,0.511967770996094,TRUE
"526","AAPL230120C00095000","REGULAR","USD",2023-01-20,95,45.35,-0.45000076,-0.9825344,45,48.75,7,3070,2022-07-01 11:19:11,0.568119553222656,TRUE
"527","AAPL230120C00100000","REGULAR","USD",2023-01-20,100,42.54,2.290001,5.689443,41.55,44.05,49,16015,2022-07-01 15:46:47,0.52655502746582,TRUE
"528","AAPL230120C00105000","REGULAR","USD",2023-01-20,105,36.78,-2.3199997,-5.9335036,37.35,40.2,1,2715,2022-07-01 11:30:58,0.517155707397461,TRUE
"529","AAPL230120C00110000","REGULAR","USD",2023-01-20,110,32.8,-0.15000153,-0.45523983,33.4,35.15,2,7879,2022-07-01 09:44:58,0.461370132446289,TRUE
"530","AAPL230120C00115000","REGULAR","USD",2023-01-20,115,29.84,1.5,5.2928724,29.9,31.1,30,8710,2022-07-01 15:04:52,0.439336661376953,TRUE
"531","AAPL230120C00120000","REGULAR","USD",2023-01-20,120,27,1.5100002,5.9238925,26.3,27.3,282,19880,2022-07-01 15:59:54,0.421209401245117,TRUE
"532","AAPL230120C00125000","REGULAR","USD",2023-01-20,125,22.8,0.6499996,2.9345355,22.8,23.95,43,17405,2022-07-01 15:10:17,0.411199735717773,TRUE
"533","AAPL230120C00130000","REGULAR","USD",2023-01-20,130,19.6,1.1200008,6.060611,19.55,20.55,157,18899,2022-07-01 15:18:48,0.394415235595703,TRUE
"534","AAPL230120C00135000","REGULAR","USD",2023-01-20,135,17.05,1.249999,7.9113865,16.75,17.55,280,9399,2022-07-01 15:57:48,0.382696602783203,TRUE
"535","AAPL230120C00140000","REGULAR","USD",2023-01-20,140,14.47,1.1700001,8.796993,14.05,14.5,746,20185,2022-07-01 15:58:46,0.364142100830078,FALSE
"536","AAPL230120C00145000","REGULAR","USD",2023-01-20,145,11.75,0.8000002,7.305938,11.45,12.25,701,16996,2022-07-01 15:54:40,0.359228819885254,FALSE
"537","AAPL230120C00150000","REGULAR","USD",2023-01-20,150,9.75,0.90999985,10.294115,9.55,9.85,331,37748,2022-07-01 15:58:22,0.34455001159668,FALSE
"538","AAPL230120C00155000","REGULAR","USD",2023-01-20,155,7.81,0.63999987,8.926079,7.7,8,274,21832,2022-07-01 15:41:16,0.337164831542969,FALSE
"539","AAPL230120C00160000","REGULAR","USD",2023-01-20,160,6.25,0.4000001,6.837609,6.15,6.5,854,30511,2022-07-01 15:58:42,0.332587240600586,FALSE
"540","AAPL230120C00165000","REGULAR","USD",2023-01-20,165,5,0.4499998,9.890105,4.75,5.1,471,25276,2022-07-01 15:58:51,0.324652749633789,FALSE
"541","AAPL230120C00170000","REGULAR","USD",2023-01-20,170,3.88,0.35000014,9.915018,3.8,4,1463,30925,2022-07-01 15:58:43,0.319281709594726,FALSE
"542","AAPL230120C00175000","REGULAR","USD",2023-01-20,175,3,0.17000008,6.00707,2.96,3.1,61,21552,2022-07-01 15:46:05,0.314276876831055,FALSE
"543","AAPL230120C00180000","REGULAR","USD",2023-01-20,180,2.4,0.21000004,9.589043,2.29,2.45,431,38318,2022-07-01 15:59:00,0.312751013183594,FALSE
"544","AAPL230120C00185000","REGULAR","USD",2023-01-20,185,1.85,0.13999999,8.187134,1.78,1.92,317,16733,2022-07-01 15:57:00,0.311164114990234,FALSE
"545","AAPL230120C00190000","REGULAR","USD",2023-01-20,190,1.38,0.01999998,1.4705869,1.38,1.5,171,29832,2022-07-01 12:34:55,0.309943424072266,FALSE
"546","AAPL230120C00195000","REGULAR","USD",2023-01-20,195,1.09,0.03000009,2.8301973,1.08,1.2,154,13874,2022-07-01 15:28:54,0.310919976806641,FALSE
"547","AAPL230120C00200000","REGULAR","USD",2023-01-20,200,0.88,0.050000012,6.024098,0.82,0.92,1116,58141,2022-07-01 15:56:55,0.309088940429687,FALSE
"548","AAPL230120C00205000","REGULAR","USD",2023-01-20,205,0.69,-0.089999974,-11.538459,0.67,0.78,9,706,2022-07-01 15:24:48,0.313971704101562,FALSE
"549","AAPL230120C00210000","REGULAR","USD",2023-01-20,210,0.57,0.01999998,3.6363602,0.53,0.61,61,16206,2022-07-01 15:42:21,0.313727565917969,FALSE
"550","AAPL230120C00215000","REGULAR","USD",2023-01-20,215,0.46,0,0,0.43,0.5,85,604,2022-06-30 11:03:13,0.316168947753906,FALSE
"551","AAPL230120C00220000","REGULAR","USD",2023-01-20,220,0.4,0.050000012,14.285718,0.34,0.41,10,40169,2022-07-01 14:41:03,0.31836619140625,FALSE
"552","AAPL230120C00225000","REGULAR","USD",2023-01-20,225,0.33,0,0,0.28,0.35,1,552,2022-06-30 11:10:38,0.322516540527344,FALSE
"553","AAPL230120C00230000","REGULAR","USD",2023-01-20,230,0.29,0.030000001,11.538463,0.23,0.3,14,11299,2022-07-01 14:07:01,0.326666889648437,FALSE
"554","AAPL230120C00235000","REGULAR","USD",2023-01-20,235,0.24,0.00999999,4.3478217,0.2,0.24,1,42,2022-06-30 15:56:22,0.327155166015625,FALSE
"555","AAPL230120C00240000","REGULAR","USD",2023-01-20,240,0.18,0,0,0.15,0.23,5,4930,2022-06-30 15:56:22,0.335944140625,FALSE
"556","AAPL230120C00245000","REGULAR","USD",2023-01-20,245,0.16,0,0,0.12,0.21,1,369,2022-06-30 15:53:42,0.342291733398437,FALSE
"557","AAPL230120C00250000","REGULAR","USD",2023-01-20,250,0.15,0.010000005,7.1428614,0.13,0.18,17,22234,2022-07-01 15:03:48,0.345221391601563,FALSE
"558","AAPL230120C00260000","REGULAR","USD",2023-01-20,260,0.11,0,0,0.1,0.13,2,19084,2022-07-01 13:53:52,0.34961587890625,FALSE
"559","AAPL230120C00270000","REGULAR","USD",2023-01-20,270,0.1,0.009999998,11.111108,0.05,0.12,2,2651,2022-07-01 11:48:23,0.363775893554688,FALSE
"560","AAPL230120C00280000","REGULAR","USD",2023-01-20,280,0.07,0,0,0.05,0.08,131,1315,2022-06-30 15:49:22,0.3632876171875,FALSE
"561","AAPL230120C00290000","REGULAR","USD",2023-01-20,290,0.06,0.03,100,0.04,0.08,54,1151,2022-07-01 15:19:01,0.3789124609375,FALSE
"562","AAPL230120C00300000","REGULAR","USD",2023-01-20,300,0.04,0.01,33.333336,0.04,0.05,36,16431,2022-07-01 15:56:08,0.37500625,FALSE
"563","AAPL230317C00060000","REGULAR","USD",2023-03-17,60,77.65,-0.15000153,-0.19280401,78.2,81.9,24,1060,2022-07-01 10:47:48,0.627933408203125,TRUE
"564","AAPL230317C00065000","REGULAR","USD",2023-03-17,65,78,0,0,73,77.15,3,1211,2022-06-27 15:45:09,0.577518873291016,TRUE
"565","AAPL230317C00070000","REGULAR","USD",2023-03-17,70,71.13,0,0,68.35,72.45,11,3569,2022-06-29 15:46:01,0.559330578613281,TRUE
"566","AAPL230317C00075000","REGULAR","USD",2023-03-17,75,64.6,0,0,63.6,67.8,2,756,2022-06-23 11:06:00,0.5351608984375,TRUE
"567","AAPL230317C00080000","REGULAR","USD",2023-03-17,80,61.05,1.5999985,2.6913347,59.35,63.25,14,1736,2022-07-01 15:32:31,0.528325029296875,TRUE
"568","AAPL230317C00085000","REGULAR","USD",2023-03-17,85,57.4,0,0,54.8,58.75,4,535,2022-06-29 15:10:11,0.508183629150391,TRUE
"569","AAPL230317C00090000","REGULAR","USD",2023-03-17,90,52.42,1.2199974,2.3828075,51.05,53.8,1,2766,2022-07-01 15:58:04,0.554752987670899,TRUE
"570","AAPL230317C00095000","REGULAR","USD",2023-03-17,95,49.45,0,0,47.05,48.2,35,531,2022-05-24 14:19:55,0.480351876220703,TRUE
"571","AAPL230317C00100000","REGULAR","USD",2023-03-17,100,43.2,3.2000008,8.000002,42.7,45.15,1,4789,2022-07-01 14:54:59,0.505192936401367,TRUE
"572","AAPL230317C00105000","REGULAR","USD",2023-03-17,105,37.55,-0.45000076,-1.1842126,39.25,40.4,9,941,2022-07-01 10:42:12,0.464116687011719,TRUE
"573","AAPL230317C00110000","REGULAR","USD",2023-03-17,110,35.75,-1.6500015,-4.4117684,34.3,36.4,1,1938,2022-07-01 15:56:33,0.446050461425781,TRUE
"574","AAPL230317C00115000","REGULAR","USD",2023-03-17,115,31.45,0.30000114,0.96308553,30.7,32.5,5,1825,2022-07-01 10:01:02,0.42774009765625,TRUE
"575","AAPL230317C00120000","REGULAR","USD",2023-03-17,120,28.2,0.35000038,1.2567339,27.85,29.15,64,15102,2022-07-01 15:45:00,0.420415952148438,TRUE
"576","AAPL230317C00125000","REGULAR","USD",2023-03-17,125,24.25,1.6900005,7.491137,24.1,25.55,8,7061,2022-07-01 14:07:19,0.402532830200195,TRUE
"577","AAPL230317C00130000","REGULAR","USD",2023-03-17,130,20.5,0,0,21.45,22.5,9,13103,2022-06-30 15:59:07,0.39377437286377,TRUE
"578","AAPL230317C00135000","REGULAR","USD",2023-03-17,135,17.74,0.17000008,0.96755874,18.5,19.55,11,3223,2022-07-01 13:06:47,0.382818671875,TRUE
"579","AAPL230317C00140000","REGULAR","USD",2023-03-17,140,15.45,0.07999992,0.520494,15.85,16.85,75,4526,2022-07-01 12:28:39,0.372992109985352,FALSE
"580","AAPL230317C00145000","REGULAR","USD",2023-03-17,145,13.83,0.5799999,4.377358,13.45,14.35,161,3499,2022-07-01 15:47:51,0.362921409912109,FALSE
"581","AAPL230317C00150000","REGULAR","USD",2023-03-17,150,11.7,0.6999998,6.3636346,11.4,12.15,54,18430,2022-07-01 15:54:40,0.35468174621582,FALSE
"582","AAPL230317C00155000","REGULAR","USD",2023-03-17,155,9.95,1.1499996,13.068177,9.55,10.15,39,5788,2022-07-01 15:59:56,0.346136909790039,FALSE
"583","AAPL230317C00160000","REGULAR","USD",2023-03-17,160,7.92,0.52,7.027027,7.95,8.55,38,7982,2022-07-01 15:01:22,0.341864491577148,FALSE
"584","AAPL230317C00165000","REGULAR","USD",2023-03-17,165,6.45,0.25,4.0322585,6.6,7,6,6027,2022-07-01 14:21:57,0.334174138793945,FALSE
"585","AAPL230317C00170000","REGULAR","USD",2023-03-17,170,5.45,0.5,10.10101,5.35,5.75,4,4462,2022-07-01 15:59:35,0.329108271484375,FALSE
"586","AAPL230317C00175000","REGULAR","USD",2023-03-17,175,4.45,0.009999752,0.22521964,4.35,4.75,5,6549,2022-07-01 14:49:31,0.326239647827148,FALSE
"587","AAPL230317C00180000","REGULAR","USD",2023-03-17,180,3.62,0.26,7.7380953,3.5,3.9,27,11447,2022-07-01 15:36:04,0.323493093261719,FALSE
"588","AAPL230317C00185000","REGULAR","USD",2023-03-17,185,2.93,0.01999998,0.6872845,2.86,3.2,120,8725,2022-07-01 15:36:04,0.321417918701172,FALSE
"589","AAPL230317C00190000","REGULAR","USD",2023-03-17,190,2.17,0,0,2.3,2.5,5,21134,2022-07-01 13:07:27,0.315314464111328,FALSE
"590","AAPL230317C00195000","REGULAR","USD",2023-03-17,195,1.97,0.21000004,11.93182,1.86,2.07,1,5735,2022-06-30 15:24:34,0.315497567749023,FALSE
"591","AAPL230317C00200000","REGULAR","USD",2023-03-17,200,1.59,0.13999999,9.65517,1.55,1.71,685,19287,2022-07-01 15:41:33,0.315558602294922,FALSE
"592","AAPL230317C00210000","REGULAR","USD",2023-03-17,210,1.07,0.07000005,7.0000052,1.04,1.1,2,10078,2022-07-01 15:53:31,0.312140667724609,FALSE
"593","AAPL230317C00220000","REGULAR","USD",2023-03-17,220,0.77,0,0,0.7,0.83,25,2684,2022-06-30 12:45:30,0.319464813232422,FALSE
"594","AAPL230317C00230000","REGULAR","USD",2023-03-17,230,0.49,0,0,0.47,0.65,6,1925,2022-06-30 14:50:08,0.327887580566406,FALSE
"595","AAPL230317C00240000","REGULAR","USD",2023-03-17,240,0.34,0,0,0.3,0.5,3,1175,2022-06-30 14:50:08,0.334235173339844,FALSE
"596","AAPL230317C00250000","REGULAR","USD",2023-03-17,250,0.25,-0.050000012,-16.66667,0.23,0.39,7,2310,2022-07-01 11:41:29,0.340338627929687,FALSE
"597","AAPL230317C00260000","REGULAR","USD",2023-03-17,260,0.2,0.010000005,5.2631607,0.2,0.26,5,3052,2022-07-01 11:46:34,0.338385522460937,FALSE
"598","AAPL230317C00270000","REGULAR","USD",2023-03-17,270,0.16,0,0,0.12,0.26,3,920,2022-06-29 15:11:43,0.354986918945312,FALSE
"599","AAPL230317C00280000","REGULAR","USD",2023-03-17,280,0.13,0.019999996,18.181814,0.06,0.19,1,634,2022-07-01 09:43:23,0.355963471679687,FALSE
"600","AAPL230317C00290000","REGULAR","USD",2023-03-17,290,0.11,0.019999996,22.222216,0.07,0.23,9,498,2022-07-01 14:25:28,0.379889013671875,FALSE
"601","AAPL230317C00300000","REGULAR","USD",2023-03-17,300,0.08,0.02,33.333336,0.06,0.15,66,4698,2022-07-01 13:20:47,0.374029697265625,FALSE
"602","AAPL230616C00060000","REGULAR","USD",2023-06-16,60,77.4,-1.0699997,-1.3635781,78.3,82.45,79,10079,2022-07-01 10:40:55,0.571049211425781,TRUE
"603","AAPL230616C00065000","REGULAR","USD",2023-06-16,65,71.82,0,0,73.5,78.5,16,2841,2022-06-30 10:03:27,0.571049211425781,TRUE
"604","AAPL230616C00070000","REGULAR","USD",2023-06-16,70,69.06,0,0,69,73.9,16,2821,2022-06-30 11:35:05,0.551762294921875,TRUE
"605","AAPL230616C00075000","REGULAR","USD",2023-06-16,75,62.6,0,0,64.5,69.4,11,907,2022-06-30 10:03:51,0.532597447509766,TRUE
"606","AAPL230616C00080000","REGULAR","USD",2023-06-16,80,61.8,1.7999992,2.9999988,61.2,64.25,4,1066,2022-07-01 14:33:00,0.523686403808594,TRUE
"607","AAPL230616C00085000","REGULAR","USD",2023-06-16,85,57.75,1.4000015,2.484475,56.05,59.55,11,404,2022-07-01 15:54:40,0.550541604003906,TRUE
"608","AAPL230616C00090000","REGULAR","USD",2023-06-16,90,53.79,4.049999,8.142339,52.2,55.1,146,2529,2022-07-01 15:58:22,0.522526747436523,TRUE
"609","AAPL230616C00095000","REGULAR","USD",2023-06-16,95,49.63,1.0800018,2.2245147,47.25,50.45,12,741,2022-07-01 15:58:22,0.487798090820313,TRUE
"610","AAPL230616C00100000","REGULAR","USD",2023-06-16,100,44.4,2.9000015,6.9879556,44,47.25,51,6824,2022-07-01 14:18:39,0.495244305419922,TRUE
"611","AAPL230616C00105000","REGULAR","USD",2023-06-16,105,40.61,0.11000061,0.27160645,40.65,42.65,19,509,2022-07-01 14:03:22,0.460027372436523,TRUE
"612","AAPL230616C00110000","REGULAR","USD",2023-06-16,110,37.5,0.9900017,2.7115905,36.65,38.8,14,4097,2022-07-01 15:13:49,0.443548045043945,TRUE
"613","AAPL230616C00115000","REGULAR","USD",2023-06-16,115,34.05,0.72999954,2.190875,33.2,35,29,1025,2022-07-01 15:54:40,0.425970095825195,TRUE
"614","AAPL230616C00120000","REGULAR","USD",2023-06-16,120,30.55,0.87999916,2.965956,30.2,31.65,18,3322,2022-07-01 15:52:36,0.415899395751953,TRUE
"615","AAPL230616C00125000","REGULAR","USD",2023-06-16,125,27.15,0.77000046,2.9188797,26.65,28.2,20,1536,2022-07-01 14:46:23,0.400732311096191,TRUE
"616","AAPL230616C00130000","REGULAR","USD",2023-06-16,130,24.65,0.6499996,2.7083316,23.85,25.15,43,4353,2022-07-01 15:42:54,0.390814197387695,TRUE
"617","AAPL230616C00135000","REGULAR","USD",2023-06-16,135,21.45,0.75,3.6231883,21.25,22.1,238,3787,2022-07-01 14:46:19,0.37775280456543,TRUE
"618","AAPL230616C00140000","REGULAR","USD",2023-06-16,140,18.85,0.8500004,4.722224,18.55,19.75,68,7119,2022-07-01 15:25:51,0.374762111816406,FALSE
"619","AAPL230616C00145000","REGULAR","USD",2023-06-16,145,16.34,1.0900002,7.1475415,16.05,17.3,1,4580,2022-07-01 14:24:02,0.366461413574219,FALSE
"620","AAPL230616C00150000","REGULAR","USD",2023-06-16,150,14.55,1.1700001,8.744394,14.1,15.05,77,10264,2022-07-01 15:59:42,0.35861847442627,FALSE
"621","AAPL230616C00155000","REGULAR","USD",2023-06-16,155,12.25,0.3000002,2.510462,12,12.95,43,13204,2022-07-01 15:06:22,0.350195707092285,FALSE
"622","AAPL230616C00160000","REGULAR","USD",2023-06-16,160,10.85,0.95000076,9.595968,10.4,11.15,157,24480,2022-07-01 15:58:01,0.344061735229492,FALSE
"623","AAPL230616C00165000","REGULAR","USD",2023-06-16,165,9.15,0.39999962,4.571424,8.75,9.8,33,4988,2022-07-01 15:52:26,0.343390355224609,FALSE
"624","AAPL230616C00170000","REGULAR","USD",2023-06-16,170,7.4,-0.1500001,-1.9867562,7.6,8.4,290,18629,2022-07-01 13:17:17,0.338782247009277,FALSE
"625","AAPL230616C00175000","REGULAR","USD",2023-06-16,175,6.75,0.5999999,9.756096,6.35,7,70,26338,2022-07-01 15:58:36,0.330939307861328,FALSE
"626","AAPL230616C00180000","REGULAR","USD",2023-06-16,180,5.39,0.23999977,4.6601896,5.45,6.25,395,20343,2022-07-01 13:35:27,0.334235173339844,FALSE
"627","AAPL230616C00185000","REGULAR","USD",2023-06-16,185,4.79,0.09000015,1.914897,4.6,5.15,29,9797,2022-07-01 15:36:04,0.32697206237793,FALSE
"628","AAPL230616C00190000","REGULAR","USD",2023-06-16,190,4.1,0.38999987,10.512125,3.85,4.35,7,5240,2022-07-01 15:40:28,0.323889817810059,FALSE
"629","AAPL230616C00195000","REGULAR","USD",2023-06-16,195,3.4,0.10000014,3.0303073,3.05,3.6,547,36505,2022-07-01 15:54:07,0.319342744140625,FALSE
"630","AAPL230616C00200000","REGULAR","USD",2023-06-16,200,2.93,0.26,9.737827,2.7,3.2,104,9105,2022-07-01 15:34:45,0.322333436889648,FALSE
"631","AAPL230616C00210000","REGULAR","USD",2023-06-16,210,2.07,0.13999999,7.2538853,1.94,2.25,77,5454,2022-07-01 15:24:23,0.317755845947266,FALSE
"632","AAPL230616C00220000","REGULAR","USD",2023-06-16,220,1.44,0.08000004,5.882356,1.39,1.68,147,6156,2022-07-01 13:15:29,0.318854467773437,FALSE
"633","AAPL230616C00230000","REGULAR","USD",2023-06-16,230,1,0,0,1,1.24,1,3985,2022-06-30 10:06:48,0.319098605957031,FALSE
"634","AAPL230616C00240000","REGULAR","USD",2023-06-16,240,0.9,0,0,0.66,0.91,3,5666,2022-06-29 13:43:04,0.319098605957031,FALSE
"635","AAPL230616C00250000","REGULAR","USD",2023-06-16,250,0.61,0.00999999,1.6666651,0.57,0.77,25,13299,2022-07-01 15:05:44,0.327155166015625,FALSE
"636","AAPL230616C00260000","REGULAR","USD",2023-06-16,260,0.49,0,0,0.44,0.57,3,5509,2022-07-01 10:38:20,0.327155166015625,FALSE
"637","AAPL230616C00270000","REGULAR","USD",2023-06-16,270,0.39,0,0,0.3,0.46,1,929,2022-06-30 10:27:16,0.331305515136719,FALSE
"638","AAPL230616C00280000","REGULAR","USD",2023-06-16,280,0.32,0,0,0.3,0.52,4,665,2022-06-30 10:45:47,0.352301398925781,FALSE
"639","AAPL230616C00290000","REGULAR","USD",2023-06-16,290,0.28,0.030000001,12,0.22,0.55,1,855,2022-07-01 09:56:03,0.369391071777344,FALSE
"640","AAPL230616C00300000","REGULAR","USD",2023-06-16,300,0.22,0.010000005,4.7619076,0.21,0.37,49,11995,2022-07-01 15:15:59,0.36133451171875,FALSE
"641","AAPL230915C00070000","REGULAR","USD",2023-09-15,70,69.15,-0.15000153,-0.2164524,69.5,74.5,6,886,2022-07-01 10:46:16,0.519658123779297,TRUE
"642","AAPL230915C00075000","REGULAR","USD",2023-09-15,75,65.3,0,0,65.15,70,1,1535,2022-06-30 15:51:53,0.502324312744141,TRUE
"643","AAPL230915C00080000","REGULAR","USD",2023-09-15,80,61.65,0.20000076,0.32546908,61,65.3,3,535,2022-07-01 11:18:03,0.560429200439453,TRUE
"644","AAPL230915C00085000","REGULAR","USD",2023-09-15,85,59.9,0,0,57.75,61.2,8,251,2022-06-29 10:11:35,0.542851251220703,TRUE
"645","AAPL230915C00090000","REGULAR","USD",2023-09-15,90,55.3,0,0,52.5,57.25,3,476,2022-06-28 11:41:59,0.527958822021484,TRUE
"646","AAPL230915C00095000","REGULAR","USD",2023-09-15,95,53.5,0,0,48.5,53.25,2,172,2022-06-27 14:08:21,0.509831561889649,TRUE
"647","AAPL230915C00100000","REGULAR","USD",2023-09-15,100,45.05,-2.6000023,-5.456458,44.7,49.1,55,934,2022-07-01 12:13:32,0.486668951721191,TRUE
"648","AAPL230915C00105000","REGULAR","USD",2023-09-15,105,41.33,-3.8199997,-8.460686,41.7,44.25,1,417,2022-07-01 11:02:09,0.446813393249512,TRUE
"649","AAPL230915C00110000","REGULAR","USD",2023-09-15,110,40,0,0,37.8,40.8,19,814,2022-06-29 14:54:58,0.438207522277832,TRUE
"650","AAPL230915C00115000","REGULAR","USD",2023-09-15,115,34.7,0.13000107,0.3760517,34.75,38.15,2,539,2022-07-01 11:18:26,0.443090285949707,TRUE
"651","AAPL230915C00120000","REGULAR","USD",2023-09-15,120,31.85,1.5,4.9423394,31.4,34.95,3,1122,2022-07-01 13:55:37,0.4335994140625,TRUE
"652","AAPL230915C00125000","REGULAR","USD",2023-09-15,125,28.7,-1.75,-5.7471266,28.25,31.2,2,380,2022-06-24 13:25:27,0.41171852935791,TRUE
"653","AAPL230915C00130000","REGULAR","USD",2023-09-15,130,25.9,0.39999962,1.5686259,25.7,28.1,2,934,2022-07-01 13:47:57,0.399908344726563,TRUE
"654","AAPL230915C00135000","REGULAR","USD",2023-09-15,135,22.7,-0.69999886,-2.9914482,22.8,24.85,55,992,2022-07-01 10:23:10,0.383276430969238,TRUE
"655","AAPL230915C00140000","REGULAR","USD",2023-09-15,140,20.8,-0.10000038,-0.47847074,20.25,22.35,27,1086,2022-07-01 14:15:43,0.377111941833496,FALSE
"656","AAPL230915C00145000","REGULAR","USD",2023-09-15,145,18.26,0.059999466,0.3296674,17,21.5,9,952,2022-07-01 11:13:48,0.395666443786621,FALSE
"657","AAPL230915C00150000","REGULAR","USD",2023-09-15,150,17.02,0.3199997,1.9161658,16.3,17.6,46,3346,2022-07-01 15:58:56,0.361273477172852,FALSE
"658","AAPL230915C00155000","REGULAR","USD",2023-09-15,155,14.6,0.11000061,0.7591485,14.15,15.4,34,1349,2022-07-01 10:05:52,0.352423468017578,FALSE
"659","AAPL230915C00160000","REGULAR","USD",2023-09-15,160,13,0.77999973,6.3829765,12.35,13.8,59,3820,2022-07-01 14:46:37,0.350958638916016,FALSE
"660","AAPL230915C00165000","REGULAR","USD",2023-09-15,165,11.05,-0.27999973,-2.4713128,11,12.15,1,2316,2022-07-01 13:47:51,0.346258978881836,FALSE
"661","AAPL230915C00170000","REGULAR","USD",2023-09-15,170,9.6,0,0,9.6,10.25,23,5084,2022-07-01 15:59:30,0.334692932434082,FALSE
"662","AAPL230915C00175000","REGULAR","USD",2023-09-15,175,8.7,0.19999981,2.352939,8.4,9.6,1,4732,2022-06-30 12:21:10,0.342810527038574,FALSE
"663","AAPL230915C00180000","REGULAR","USD",2023-09-15,180,7.6,-0.4500003,-5.5900655,7.2,8.35,22,5006,2022-07-01 15:48:33,0.338232936096191,FALSE
"664","AAPL230915C00185000","REGULAR","USD",2023-09-15,185,6.5,0.19999981,3.1746001,6.2,7.15,61,9939,2022-07-01 15:01:45,0.332221033325195,FALSE
"665","AAPL230915C00190000","REGULAR","USD",2023-09-15,190,5.4,-0.5999999,-9.999999,5.35,6.15,1,1327,2022-07-01 13:17:31,0.327857063293457,FALSE
"666","AAPL230915C00195000","REGULAR","USD",2023-09-15,195,5.65,0,0,4.65,5.3,1,2597,2022-06-27 11:47:20,0.324408611450195,FALSE
"667","AAPL230915C00200000","REGULAR","USD",2023-09-15,200,4.25,-0.059999943,-1.3921101,3.9,4.65,4,9459,2022-07-01 15:20:11,0.323493093261719,FALSE
"668","AAPL230915C00205000","REGULAR","USD",2023-09-15,205,3.45,-0.14999986,-4.1666627,3.55,4.05,1,743,2022-07-01 11:46:11,0.321967229614258,FALSE
"669","AAPL230915C00210000","REGULAR","USD",2023-09-15,210,2.99,0,0,2.85,3.6,2,3787,2022-06-30 15:30:22,0.322638609619141,FALSE
"670","AAPL230915C00220000","REGULAR","USD",2023-09-15,220,2.3,0,0,2.28,3.55,1,1571,2022-06-30 09:37:36,0.344366907958984,FALSE
"671","AAPL230915C00230000","REGULAR","USD",2023-09-15,230,1.8,-0.0200001,-1.0989065,1.71,2.32,23,2200,2022-07-01 13:58:43,0.327460338745117,FALSE
"672","AAPL230915C00240000","REGULAR","USD",2023-09-15,240,1.44,-0.00999999,-0.68965447,1.27,1.95,9,3815,2022-07-01 13:44:43,0.332770344238281,FALSE
"673","AAPL230915C00250000","REGULAR","USD",2023-09-15,250,1.15,0,0,1.08,1.5,6,1479,2022-06-30 11:47:59,0.331183446044922,FALSE
"674","AAPL230915C00260000","REGULAR","USD",2023-09-15,260,0.86,-0.029999971,-3.3707836,0.73,1.01,3,2897,2022-07-01 11:53:54,0.321662056884766,FALSE
"675","AAPL230915C00270000","REGULAR","USD",2023-09-15,270,0.71,0.00999999,1.4285702,0.58,0.92,9,262,2022-07-01 14:21:46,0.330695169677734,FALSE
